SDG_ID,SDG,Mean,Std_Dev,Min,Q25,Median,Q75,Max,N_Obs,Pct_Missing
goal1,Poverty,67.90481794285715,32.51340140869354,0.0,37.662,81.263,98.33225,99.9925,4375,16.267942583732054
goal3,Health,65.1563825785502,21.673152382328112,3.655076923076924,49.06967857142857,70.7622142857143,81.60969642857143,97.35000000000001,5200,0.4784688995215336
goal4,Education,71.42398560386472,26.364168255689197,0.0,55.467166666666664,79.83733333333333,94.122375,100.0,5175,0.9569377990430672
goal7,Energy,57.379712408293464,21.893991834855132,0.051,40.72866666666667,64.54375,71.87333333333333,100.0,5225,0.0
goal8,Growth,68.94555635930736,8.37939835550131,40.10325,64.21310714285714,69.29249999999999,74.53540000000001,90.71900000000001,4950,5.263157894736848
goal10,Inequality,59.61691855555556,26.463063789959318,0.0,39.3565,64.119,80.86224999999999,100.0,4500,13.875598086124397
goal13,Climate,84.58992869565218,18.98759321381789,0.0,80.16833333333332,91.577,97.24383333333333,99.883,5175,0.9569377990430672
goal16,Institutions,63.98058237499033,15.4821942684066,24.57218181818182,52.67618181818182,63.66481818181819,75.84036363636363,100.0,5125,1.9138755980861233
